Serial Number: 1642-0005
Battery Status: 90.9 %
Description: 39-78
Product Code: EI-HS-D-32-L
Index	Elapsed  Time	Date	Time	Air Temp ( XC)	Humidity (%RH)
1486	 02:28:30	2024/2/6	 U   04:39:30	22.2	62.6
1487	 02:28:36	2024/2/6	 U   04:39:36	22.2	62.6
1488	 02:28:42	2024/2/6	 U   04:39:42	22.2	62.6
1489	 02:28:48	2024/2/6	 U   04:39:48	22.2	62.6
1490	 02:28:54	2024/2/6	 U   04:39:54	22.2	62.6
1491	 02:29:00	2024/2/6	 U   04:40:00	22.2	62.6
1492	 02:29:06	2024/2/6	 U   04:40:06	22.2	62.6
1493	 02:29:12	2024/2/6	 U   04:40:12	22.2	62.6
1494	 02:29:18	2024/2/6	 U   04:40:18	22.2	62.6
1495	 02:29:24	2024/2/6	 U   04:40:24	22.2	62.6
1496	 02:29:30	2024/2/6	 U   04:40:30	22.2	62.6
1497	 02:29:36	2024/2/6	 U   04:40:36	22.2	62.6
1498	 02:29:42	2024/2/6	 U   04:40:42	22.2	62.6
1499	 02:29:48	2024/2/6	 U   04:40:48	22.2	62.6
1500	 02:29:54	2024/2/6	 U   04:40:54	22.2	62.6
1501	 02:30:00	2024/2/6	 U   04:41:00	22.2	62.6
1502	 02:30:06	2024/2/6	 U   04:41:06	22.2	62.6
1503	 02:30:12	2024/2/6	 U   04:41:12	22.2	62.6
1504	 02:30:18	2024/2/6	 U   04:41:18	22.2	62.6
1505	 02:30:24	2024/2/6	 U   04:41:24	22.2	62.6
1506	 02:30:30	2024/2/6	 U   04:41:30	22.2	62.6
1507	 02:30:36	2024/2/6	 U   04:41:36	22.2	62.6
1508	 02:30:42	2024/2/6	 U   04:41:42	22.2	62.6
1509	 02:30:48	2024/2/6	 U   04:41:48	22.2	62.6
1510	 02:30:54	2024/2/6	 U   04:41:54	22.2	62.6
1511	 02:31:00	2024/2/6	 U   04:42:00	22.2	62.6
1512	 02:31:06	2024/2/6	 U   04:42:06	22.2	62.6
1513	 02:31:12	2024/2/6	 U   04:42:12	22.2	62.6
1514	 02:31:18	2024/2/6	 U   04:42:18	22.2	62.6
1515	 02:31:24	2024/2/6	 U   04:42:24	22.2	62.6
1516	 02:31:30	2024/2/6	 U   04:42:30	22.2	62.6
1517	 02:31:36	2024/2/6	 U   04:42:36	22.2	62.6
1518	 02:31:42	2024/2/6	 U   04:42:42	22.2	62.6
1519	 02:31:48	2024/2/6	 U   04:42:48	22.2	62.5
1520	 02:31:54	2024/2/6	 U   04:42:54	22.2	62.5
1521	 02:32:00	2024/2/6	 U   04:43:00	22.2	62.5
1522	 02:32:06	2024/2/6	 U   04:43:06	22.2	62.4
1523	 02:32:12	2024/2/6	 U   04:43:12	22.2	62.4
1524	 02:32:18	2024/2/6	 U   04:43:18	22.2	62.4
1525	 02:32:24	2024/2/6	 U   04:43:24	22.2	62.3
1526	 02:32:30	2024/2/6	 U   04:43:30	22.2	62.3
1527	 02:32:36	2024/2/6	 U   04:43:36	22.2	62.2
1528	 02:32:42	2024/2/6	 U   04:43:42	22.2	62.2
1529	 02:32:48	2024/2/6	 U   04:43:48	22.2	62.3
1530	 02:32:54	2024/2/6	 U   04:43:54	22.2	62.3
1531	 02:33:00	2024/2/6	 U   04:44:00	22.2	62.2
1532	 02:33:06	2024/2/6	 U   04:44:06	22.2	62.2
1533	 02:33:12	2024/2/6	 U   04:44:12	22.2	62.1
1534	 02:33:18	2024/2/6	 U   04:44:18	22.2	62.0
1535	 02:33:24	2024/2/6	 U   04:44:24	22.2	62.0
1536	 02:33:30	2024/2/6	 U   04:44:30	22.2	62.0
1537	 02:33:36	2024/2/6	 U   04:44:36	22.2	62.1
1538	 02:33:42	2024/2/6	 U   04:44:42	22.2	62.1
1539	 02:33:48	2024/2/6	 U   04:44:48	22.2	62.1
1540	 02:33:54	2024/2/6	 U   04:44:54	22.2	62.1
1541	 02:34:00	2024/2/6	 U   04:45:00	22.2	62.0
1542	 02:34:06	2024/2/6	 U   04:45:06	22.2	61.9
1543	 02:34:12	2024/2/6	 U   04:45:12	22.2	61.9
1544	 02:34:18	2024/2/6	 U   04:45:18	22.2	61.9
1545	 02:34:24	2024/2/6	 U   04:45:24	22.2	61.8
1546	 02:34:30	2024/2/6	 U   04:45:30	22.2	61.9
1547	 02:34:36	2024/2/6	 U   04:45:36	22.2	61.8
1548	 02:34:42	2024/2/6	 U   04:45:42	22.2	61.7
1549	 02:34:48	2024/2/6	 U   04:45:48	22.2	61.6
1550	 02:34:54	2024/2/6	 U   04:45:54	22.2	61.5
1551	 02:35:00	2024/2/6	 U   04:46:00	22.2	61.4
1552	 02:35:06	2024/2/6	 U   04:46:06	22.2	61.4
1553	 02:35:12	2024/2/6	 U   04:46:12	22.2	61.4
1554	 02:35:18	2024/2/6	 U   04:46:18	22.2	61.3
1555	 02:35:24	2024/2/6	 U   04:46:24	22.2	61.3
1556	 02:35:30	2024/2/6	 U   04:46:30	22.2	61.2
1557	 02:35:36	2024/2/6	 U   04:46:36	22.2	61.2
1558	 02:35:42	2024/2/6	 U   04:46:42	22.2	61.2
1559	 02:35:48	2024/2/6	 U   04:46:48	22.2	61.2
1560	 02:35:54	2024/2/6	 U   04:46:54	22.2	61.1
1561	 02:36:00	2024/2/6	 U   04:47:00	22.2	60.9
1562	 02:36:06	2024/2/6	 U   04:47:06	22.2	60.9
1563	 02:36:12	2024/2/6	 U   04:47:12	22.2	60.9
1564	 02:36:18	2024/2/6	 U   04:47:18	22.2	60.8
1565	 02:36:24	2024/2/6	 U   04:47:24	22.2	60.7
1566	 02:36:30	2024/2/6	 U   04:47:30	22.2	60.7
1567	 02:36:36	2024/2/6	 U   04:47:36	22.2	60.7
1568	 02:36:42	2024/2/6	 U   04:47:42	22.2	60.7
1569	 02:36:48	2024/2/6	 U   04:47:48	22.2	60.9
1570	 02:36:54	2024/2/6	 U   04:47:54	22.2	61.1
1571	 02:37:00	2024/2/6	 U   04:48:00	22.2	61.3
1572	 02:37:06	2024/2/6	 U   04:48:06	22.2	61.4
1573	 02:37:12	2024/2/6	 U   04:48:12	22.2	61.5
1574	 02:37:18	2024/2/6	 U   04:48:18	22.2	61.5
1575	 02:37:24	2024/2/6	 U   04:48:24	22.2	61.6
1576	 02:37:30	2024/2/6	 U   04:48:30	22.2	61.6
1577	 02:37:36	2024/2/6	 U   04:48:36	22.2	61.6
1578	 02:37:42	2024/2/6	 U   04:48:42	22.2	61.6
1579	 02:37:48	2024/2/6	 U   04:48:48	22.2	61.7
1580	 02:37:54	2024/2/6	 U   04:48:54	22.2	61.8
1581	 02:38:00	2024/2/6	 U   04:49:00	22.2	61.7
1582	 02:38:06	2024/2/6	 U   04:49:06	22.2	61.7
1583	 02:38:12	2024/2/6	 U   04:49:12	22.2	61.8
1584	 02:38:18	2024/2/6	 U   04:49:18	22.2	61.8
1585	 02:38:24	2024/2/6	 U   04:49:24	22.2	61.8
1586	 02:38:30	2024/2/6	 U   04:49:30	22.2	61.9
1587	 02:38:36	2024/2/6	 U   04:49:36	22.2	61.9
1588	 02:38:42	2024/2/6	 U   04:49:42	22.2	61.9
1589	 02:38:48	2024/2/6	 U   04:49:48	22.2	61.9
1590	 02:38:54	2024/2/6	 U   04:49:54	22.2	62.0
1591	 02:39:00	2024/2/6	 U   04:50:00	22.2	62.1
1592	 02:39:06	2024/2/6	 U   04:50:06	22.2	62.1
1593	 02:39:12	2024/2/6	 U   04:50:12	22.2	62.1
1594	 02:39:18	2024/2/6	 U   04:50:18	22.2	62.2
1595	 02:39:24	2024/2/6	 U   04:50:24	22.2	62.3
1596	 02:39:30	2024/2/6	 U   04:50:30	22.2	62.3
1597	 02:39:36	2024/2/6	 U   04:50:36	22.2	62.4
1598	 02:39:42	2024/2/6	 U   04:50:42	22.2	62.5
1599	 02:39:48	2024/2/6	 U   04:50:48	22.2	62.7
1600	 02:39:54	2024/2/6	 U   04:50:54	22.2	62.8
1601	 02:40:00	2024/2/6	 U   04:51:00	22.2	62.8
1602	 02:40:06	2024/2/6	 U   04:51:06	22.2	62.8
1603	 02:40:12	2024/2/6	 U   04:51:12	22.2	62.8
1604	 02:40:18	2024/2/6	 U   04:51:18	22.2	62.8
1605	 02:40:24	2024/2/6	 U   04:51:24	22.2	62.8
1606	 02:40:30	2024/2/6	 U   04:51:30	22.2	62.8
1607	 02:40:36	2024/2/6	 U   04:51:36	22.2	62.8
1608	 02:40:42	2024/2/6	 U   04:51:42	22.2	62.8
1609	 02:40:48	2024/2/6	 U   04:51:48	22.2	62.8
1610	 02:40:54	2024/2/6	 U   04:51:54	22.2	62.9
1611	 02:41:00	2024/2/6	 U   04:52:00	22.2	63.0
1612	 02:41:06	2024/2/6	 U   04:52:06	22.2	63.0
1613	 02:41:12	2024/2/6	 U   04:52:12	22.1	63.1
1614	 02:41:18	2024/2/6	 U   04:52:18	22.1	63.2
1615	 02:41:24	2024/2/6	 U   04:52:24	22.1	63.2
1616	 02:41:30	2024/2/6	 U   04:52:30	22.1	63.2
1617	 02:41:36	2024/2/6	 U   04:52:36	22.2	63.2
1618	 02:41:42	2024/2/6	 U   04:52:42	22.2	63.2
1619	 02:41:48	2024/2/6	 U   04:52:48	22.2	63.2
1620	 02:41:54	2024/2/6	 U   04:52:54	22.2	63.2
1621	 02:42:00	2024/2/6	 U   04:53:00	22.2	63.2
1622	 02:42:06	2024/2/6	 U   04:53:06	22.2	63.2
1623	 02:42:12	2024/2/6	 U   04:53:12	22.2	63.2
1624	 02:42:18	2024/2/6	 U   04:53:18	22.2	63.2
1625	 02:42:24	2024/2/6	 U   04:53:24	22.2	63.2
1626	 02:42:30	2024/2/6	 U   04:53:30	22.2	63.3
1627	 02:42:36	2024/2/6	 U   04:53:36	22.2	63.3
1628	 02:42:42	2024/2/6	 U   04:53:42	22.2	63.3
1629	 02:42:48	2024/2/6	 U   04:53:48	22.2	63.4
1630	 02:42:54	2024/2/6	 U   04:53:54	22.2	63.4
1631	 02:43:00	2024/2/6	 U   04:54:00	22.2	63.4
1632	 02:43:06	2024/2/6	 U   04:54:06	22.2	63.4
1633	 02:43:12	2024/2/6	 U   04:54:12	22.2	63.5
1634	 02:43:18	2024/2/6	 U   04:54:18	22.2	63.6
1635	 02:43:24	2024/2/6	 U   04:54:24	22.2	63.5
1636	 02:43:30	2024/2/6	 U   04:54:30	22.2	63.6
1637	 02:43:36	2024/2/6	 U   04:54:36	22.2	63.6
1638	 02:43:42	2024/2/6	 U   04:54:42	22.2	63.6
1639	 02:43:48	2024/2/6	 U   04:54:48	22.2	63.6
1640	 02:43:54	2024/2/6	 U   04:54:54	22.2	63.6
1641	 02:44:00	2024/2/6	 U   04:55:00	22.2	63.6
1642	 02:44:06	2024/2/6	 U   04:55:06	22.2	63.6
1643	 02:44:12	2024/2/6	 U   04:55:12	22.2	63.6
1644	 02:44:18	2024/2/6	 U   04:55:18	22.2	63.5
1645	 02:44:24	2024/2/6	 U   04:55:24	22.2	63.5
1646	 02:44:30	2024/2/6	 U   04:55:30	22.2	63.5
1647	 02:44:36	2024/2/6	 U   04:55:36	22.2	63.5
1648	 02:44:42	2024/2/6	 U   04:55:42	22.2	63.5
1649	 02:44:48	2024/2/6	 U   04:55:48	22.2	63.5
1650	 02:44:54	2024/2/6	 U   04:55:54	22.2	63.5
1651	 02:45:00	2024/2/6	 U   04:56:00	22.2	63.4
1652	 02:45:06	2024/2/6	 U   04:56:06	22.2	63.4
1653	 02:45:12	2024/2/6	 U   04:56:12	22.2	63.4
1654	 02:45:18	2024/2/6	 U   04:56:18	22.2	63.4
1655	 02:45:24	2024/2/6	 U   04:56:24	22.2	63.3
1656	 02:45:30	2024/2/6	 U   04:56:30	22.2	63.3
1657	 02:45:36	2024/2/6	 U   04:56:36	22.2	63.2
1658	 02:45:42	2024/2/6	 U   04:56:42	22.2	63.3
1659	 02:45:48	2024/2/6	 U   04:56:48	22.2	63.3
1660	 02:45:54	2024/2/6	 U   04:56:54	22.2	63.3
1661	 02:46:00	2024/2/6	 U   04:57:00	22.2	63.3
1662	 02:46:06	2024/2/6	 U   04:57:06	22.2	63.3
1663	 02:46:12	2024/2/6	 U   04:57:12	22.2	63.3
1664	 02:46:18	2024/2/6	 U   04:57:18	22.2	63.3
1665	 02:46:24	2024/2/6	 U   04:57:24	22.2	63.3
1666	 02:46:30	2024/2/6	 U   04:57:30	22.2	63.3
1667	 02:46:36	2024/2/6	 U   04:57:36	22.2	63.3
1668	 02:46:42	2024/2/6	 U   04:57:42	22.2	63.3
1669	 02:46:48	2024/2/6	 U   04:57:48	22.2	63.2
1670	 02:46:54	2024/2/6	 U   04:57:54	22.2	63.2
1671	 02:47:00	2024/2/6	 U   04:58:00	22.2	63.2
1672	 02:47:06	2024/2/6	 U   04:58:06	22.2	63.2
1673	 02:47:12	2024/2/6	 U   04:58:12	22.2	63.2
1674	 02:47:18	2024/2/6	 U   04:58:18	22.2	63.3
1675	 02:47:24	2024/2/6	 U   04:58:24	22.2	63.3
1676	 02:47:30	2024/2/6	 U   04:58:30	22.2	63.3
1677	 02:47:36	2024/2/6	 U   04:58:36	22.2	63.3
1678	 02:47:42	2024/2/6	 U   04:58:42	22.2	63.3
1679	 02:47:48	2024/2/6	 U   04:58:48	22.2	63.3
1680	 02:47:54	2024/2/6	 U   04:58:54	22.2	63.3
1681	 02:48:00	2024/2/6	 U   04:59:00	22.2	63.3
1682	 02:48:06	2024/2/6	 U   04:59:06	22.2	63.3
1683	 02:48:12	2024/2/6	 U   04:59:12	22.2	63.2
1684	 02:48:18	2024/2/6	 U   04:59:18	22.2	63.2
1685	 02:48:24	2024/2/6	 U   04:59:24	22.2	63.2
1686	 02:48:30	2024/2/6	 U   04:59:30	22.2	63.3
1687	 02:48:36	2024/2/6	 U   04:59:36	22.2	63.3
1688	 02:48:42	2024/2/6	 U   04:59:42	22.2	63.3
1689	 02:48:48	2024/2/6	 U   04:59:48	22.2	63.2
1690	 02:48:54	2024/2/6	 U   04:59:54	22.2	63.2
1691	 02:49:00	2024/2/6	 U   05:00:00	22.2	63.2
1692	 02:49:06	2024/2/6	 U   05:00:06	22.2	63.2
1693	 02:49:12	2024/2/6	 U   05:00:12	22.2	63.2
1694	 02:49:18	2024/2/6	 U   05:00:18	22.2	63.2
1695	 02:49:24	2024/2/6	 U   05:00:24	22.2	63.2
1696	 02:49:30	2024/2/6	 U   05:00:30	22.2	63.2
1697	 02:49:36	2024/2/6	 U   05:00:36	22.2	63.2
1698	 02:49:42	2024/2/6	 U   05:00:42	22.2	63.2
1699	 02:49:48	2024/2/6	 U   05:00:48	22.2	63.2
1700	 02:49:54	2024/2/6	 U   05:00:54	22.2	63.2
1701	 02:50:00	2024/2/6	 U   05:01:00	22.2	63.2
1702	 02:50:06	2024/2/6	 U   05:01:06	22.2	63.2
1703	 02:50:12	2024/2/6	 U   05:01:12	22.2	63.2
1704	 02:50:18	2024/2/6	 U   05:01:18	22.2	63.2
1705	 02:50:24	2024/2/6	 U   05:01:24	22.2	63.2
1706	 02:50:30	2024/2/6	 U   05:01:30	22.2	63.2
1707	 02:50:36	2024/2/6	 U   05:01:36	22.2	63.2
1708	 02:50:42	2024/2/6	 U   05:01:42	22.2	63.2
1709	 02:50:48	2024/2/6	 U   05:01:48	22.2	63.2
1710	 02:50:54	2024/2/6	 U   05:01:54	22.2	63.2
1711	 02:51:00	2024/2/6	 U   05:02:00	22.2	63.2
1712	 02:51:06	2024/2/6	 U   05:02:06	22.2	63.2
1713	 02:51:12	2024/2/6	 U   05:02:12	22.2	63.2
1714	 02:51:18	2024/2/6	 U   05:02:18	22.2	63.2
1715	 02:51:24	2024/2/6	 U   05:02:24	22.2	63.2
1716	 02:51:30	2024/2/6	 U   05:02:30	22.2	63.2
1717	 02:51:36	2024/2/6	 U   05:02:36	22.2	63.2
1718	 02:51:42	2024/2/6	 U   05:02:42	22.2	63.2
1719	 02:51:48	2024/2/6	 U   05:02:48	22.2	63.2
1720	 02:51:54	2024/2/6	 U   05:02:54	22.2	63.2
1721	 02:52:00	2024/2/6	 U   05:03:00	22.2	63.2
1722	 02:52:06	2024/2/6	 U   05:03:06	22.2	63.2
1723	 02:52:12	2024/2/6	 U   05:03:12	22.2	63.2
1724	 02:52:18	2024/2/6	 U   05:03:18	22.2	63.2
1725	 02:52:24	2024/2/6	 U   05:03:24	22.2	63.2
1726	 02:52:30	2024/2/6	 U   05:03:30	22.2	63.2
1727	 02:52:36	2024/2/6	 U   05:03:36	22.2	63.2
1728	 02:52:42	2024/2/6	 U   05:03:42	22.2	63.2
1729	 02:52:48	2024/2/6	 U   05:03:48	22.2	63.2
1730	 02:52:54	2024/2/6	 U   05:03:54	22.2	63.2
1731	 02:53:00	2024/2/6	 U   05:04:00	22.2	63.2
1732	 02:53:06	2024/2/6	 U   05:04:06	22.2	63.2
1733	 02:53:12	2024/2/6	 U   05:04:12	22.2	63.1
1734	 02:53:18	2024/2/6	 U   05:04:18	22.2	63.1
1735	 02:53:24	2024/2/6	 U   05:04:24	22.2	63.0
1736	 02:53:30	2024/2/6	 U   05:04:30	22.2	62.9
1737	 02:53:36	2024/2/6	 U   05:04:36	22.2	62.8
1738	 02:53:42	2024/2/6	 U   05:04:42	22.2	62.7
1739	 02:53:48	2024/2/6	 U   05:04:48	22.2	62.5
1740	 02:53:54	2024/2/6	 U   05:04:54	22.2	62.5
1741	 02:54:00	2024/2/6	 U   05:05:00	22.2	62.4
1742	 02:54:06	2024/2/6	 U   05:05:06	22.2	62.3
1743	 02:54:12	2024/2/6	 U   05:05:12	22.2	62.3
1744	 02:54:18	2024/2/6	 U   05:05:18	22.2	62.3
1745	 02:54:24	2024/2/6	 U   05:05:24	22.2	62.3
1746	 02:54:30	2024/2/6	 U   05:05:30	22.2	62.4
1747	 02:54:36	2024/2/6	 U   05:05:36	22.2	62.5
1748	 02:54:42	2024/2/6	 U   05:05:42	22.2	62.6
1749	 02:54:48	2024/2/6	 U   05:05:48	22.2	62.6
1750	 02:54:54	2024/2/6	 U   05:05:54	22.2	62.6
1751	 02:55:00	2024/2/6	 U   05:06:00	22.2	62.6
1752	 02:55:06	2024/2/6	 U   05:06:06	22.2	62.4
1753	 02:55:12	2024/2/6	 U   05:06:12	22.2	62.3
1754	 02:55:18	2024/2/6	 U   05:06:18	22.2	62.3
1755	 02:55:24	2024/2/6	 U   05:06:24	22.2	62.3
1756	 02:55:30	2024/2/6	 U   05:06:30	22.2	62.3
1757	 02:55:36	2024/2/6	 U   05:06:36	22.2	62.2
1758	 02:55:42	2024/2/6	 U   05:06:42	22.2	62.1
1759	 02:55:48	2024/2/6	 U   05:06:48	22.2	62.2
1760	 02:55:54	2024/2/6	 U   05:06:54	22.2	62.2
1761	 02:56:00	2024/2/6	 U   05:07:00	22.2	62.2
1762	 02:56:06	2024/2/6	 U   05:07:06	22.2	62.1
1763	 02:56:12	2024/2/6	 U   05:07:12	22.1	62.2
1764	 02:56:18	2024/2/6	 U   05:07:18	22.1	62.2
1765	 02:56:24	2024/2/6	 U   05:07:24	22.1	62.2
1766	 02:56:30	2024/2/6	 U   05:07:30	22.1	62.0
1767	 02:56:36	2024/2/6	 U   05:07:36	22.2	61.9
1768	 02:56:42	2024/2/6	 U   05:07:42	22.1	61.8
1769	 02:56:48	2024/2/6	 U   05:07:48	22.1	61.8
1770	 02:56:54	2024/2/6	 U   05:07:54	22.1	61.8
1771	 02:57:00	2024/2/6	 U   05:08:00	22.1	61.7
1772	 02:57:06	2024/2/6	 U   05:08:06	22.1	61.5
1773	 02:57:12	2024/2/6	 U   05:08:12	22.1	61.4
1774	 02:57:18	2024/2/6	 U   05:08:18	22.1	61.3
1775	 02:57:24	2024/2/6	 U   05:08:24	22.1	61.3
1776	 02:57:30	2024/2/6	 U   05:08:30	22.1	61.5
1777	 02:57:36	2024/2/6	 U   05:08:36	22.1	61.6
1778	 02:57:42	2024/2/6	 U   05:08:42	22.1	61.6
1779	 02:57:48	2024/2/6	 U   05:08:48	22.1	61.7
1780	 02:57:54	2024/2/6	 U   05:08:54	22.1	61.7
1781	 02:58:00	2024/2/6	 U   05:09:00	22.1	61.7
1782	 02:58:06	2024/2/6	 U   05:09:06	22.1	61.8
1783	 02:58:12	2024/2/6	 U   05:09:12	22.1	61.8
1784	 02:58:18	2024/2/6	 U   05:09:18	22.1	61.8
1785	 02:58:24	2024/2/6	 U   05:09:24	22.1	61.8
1786	 02:58:30	2024/2/6	 U   05:09:30	22.1	61.9
1787	 02:58:36	2024/2/6	 U   05:09:36	22.1	61.9
1788	 02:58:42	2024/2/6	 U   05:09:42	22.1	62.0
1789	 02:58:48	2024/2/6	 U   05:09:48	22.1	62.1
1790	 02:58:54	2024/2/6	 U   05:09:54	22.1	62.1
1791	 02:59:00	2024/2/6	 U   05:10:00	22.1	62.2
1792	 02:59:06	2024/2/6	 U   05:10:06	22.1	62.2
1793	 02:59:12	2024/2/6	 U   05:10:12	22.1	62.2
1794	 02:59:18	2024/2/6	 U   05:10:18	22.1	62.2
1795	 02:59:24	2024/2/6	 U   05:10:24	22.1	62.2
1796	 02:59:30	2024/2/6	 U   05:10:30	22.1	62.4
1797	 02:59:36	2024/2/6	 U   05:10:36	22.1	62.6
1798	 02:59:42	2024/2/6	 U   05:10:42	22.0	62.6
1799	 02:59:48	2024/2/6	 U   05:10:48	22.1	62.6
1800	 02:59:54	2024/2/6	 U   05:10:54	22.1	62.6
1801	 03:00:00	2024/2/6	 U   05:11:00	22.0	62.6
1802	 03:00:06	2024/2/6	 U   05:11:06	22.1	62.6
1803	 03:00:12	2024/2/6	 U   05:11:12	22.1	62.6
1804	 03:00:18	2024/2/6	 U   05:11:18	22.1	62.6
1805	 03:00:24	2024/2/6	 U   05:11:24	22.1	62.6
1806	 03:00:30	2024/2/6	 U   05:11:30	22.1	62.7
1807	 03:00:36	2024/2/6	 U   05:11:36	22.1	62.8
1808	 03:00:42	2024/2/6	 U   05:11:42	22.1	62.8
1809	 03:00:48	2024/2/6	 U   05:11:48	22.1	63.0
1810	 03:00:54	2024/2/6	 U   05:11:54	22.1	63.1
1811	 03:01:00	2024/2/6	 U   05:12:00	22.1	63.1
1812	 03:01:06	2024/2/6	 U   05:12:06	22.1	63.1
1813	 03:01:12	2024/2/6	 U   05:12:12	22.1	63.1
1814	 03:01:18	2024/2/6	 U   05:12:18	22.1	63.1
1815	 03:01:24	2024/2/6	 U   05:12:24	22.1	63.2
1816	 03:01:30	2024/2/6	 U   05:12:30	22.1	63.2
1817	 03:01:36	2024/2/6	 U   05:12:36	22.1	63.2
1818	 03:01:42	2024/2/6	 U   05:12:42	22.1	63.3
1819	 03:01:48	2024/2/6	 U   05:12:48	22.1	63.4
1820	 03:01:54	2024/2/6	 U   05:12:54	22.1	63.4
1821	 03:02:00	2024/2/6	 U   05:13:00	22.1	63.4
1822	 03:02:06	2024/2/6	 U   05:13:06	22.1	63.5
1823	 03:02:12	2024/2/6	 U   05:13:12	22.1	63.6
1824	 03:02:18	2024/2/6	 U   05:13:18	22.1	63.7
1825	 03:02:24	2024/2/6	 U   05:13:24	22.1	63.7
1826	 03:02:30	2024/2/6	 U   05:13:30	22.1	63.7
1827	 03:02:36	2024/2/6	 U   05:13:36	22.1	63.7
1828	 03:02:42	2024/2/6	 U   05:13:42	22.1	63.7
1829	 03:02:48	2024/2/6	 U   05:13:48	22.1	64.0
1830	 03:02:54	2024/2/6	 U   05:13:54	22.1	63.9
1831	 03:03:00	2024/2/6	 U   05:14:00	22.1	64.0
1832	 03:03:06	2024/2/6	 U   05:14:06	22.1	64.1
1833	 03:03:12	2024/2/6	 U   05:14:12	22.1	64.1
1834	 03:03:18	2024/2/6	 U   05:14:18	22.1	64.0
1835	 03:03:24	2024/2/6	 U   05:14:24	22.1	64.0
1836	 03:03:30	2024/2/6	 U   05:14:30	22.1	63.9
1837	 03:03:36	2024/2/6	 U   05:14:36	22.1	63.9
1838	 03:03:42	2024/2/6	 U   05:14:42	22.1	63.9
1839	 03:03:48	2024/2/6	 U   05:14:48	22.1	63.9
1840	 03:03:54	2024/2/6	 U   05:14:54	22.1	63.9
1841	 03:04:00	2024/2/6	 U   05:15:00	22.1	64.0
1842	 03:04:06	2024/2/6	 U   05:15:06	22.1	64.0
1843	 03:04:12	2024/2/6	 U   05:15:12	22.1	63.9
1844	 03:04:18	2024/2/6	 U   05:15:18	22.1	64.0
1845	 03:04:24	2024/2/6	 U   05:15:24	22.1	64.0
1846	 03:04:30	2024/2/6	 U   05:15:30	22.1	64.0
1847	 03:04:36	2024/2/6	 U   05:15:36	22.1	64.0
1848	 03:04:42	2024/2/6	 U   05:15:42	22.1	64.0
1849	 03:04:48	2024/2/6	 U   05:15:48	22.1	64.0
1850	 03:04:54	2024/2/6	 U   05:15:54	22.1	64.1
1851	 03:05:00	2024/2/6	 U   05:16:00	22.1	64.1
1852	 03:05:06	2024/2/6	 U   05:16:06	22.1	64.1
1853	 03:05:12	2024/2/6	 U   05:16:12	22.1	64.1
1854	 03:05:18	2024/2/6	 U   05:16:18	22.1	64.0
1855	 03:05:24	2024/2/6	 U   05:16:24	22.1	64.0
1856	 03:05:30	2024/2/6	 U   05:16:30	22.1	64.0
1857	 03:05:36	2024/2/6	 U   05:16:36	22.1	64.0
1858	 03:05:42	2024/2/6	 U   05:16:42	22.1	64.0
1859	 03:05:48	2024/2/6	 U   05:16:48	22.1	64.1
1860	 03:05:54	2024/2/6	 U   05:16:54	22.1	64.1
1861	 03:06:00	2024/2/6	 U   05:17:00	22.1	64.0
1862	 03:06:06	2024/2/6	 U   05:17:06	22.1	64.0
1863	 03:06:12	2024/2/6	 U   05:17:12	22.1	64.0
1864	 03:06:18	2024/2/6	 U   05:17:18	22.1	64.0
1865	 03:06:24	2024/2/6	 U   05:17:24	22.1	64.0
1866	 03:06:30	2024/2/6	 U   05:17:30	22.1	63.9
1867	 03:06:36	2024/2/6	 U   05:17:36	22.1	63.9
1868	 03:06:42	2024/2/6	 U   05:17:42	22.1	64.0
1869	 03:06:48	2024/2/6	 U   05:17:48	22.1	64.0
1870	 03:06:54	2024/2/6	 U   05:17:54	22.1	64.0
1871	 03:07:00	2024/2/6	 U   05:18:00	22.2	63.9
1872	 03:07:06	2024/2/6	 U   05:18:06	22.2	63.9
1873	 03:07:12	2024/2/6	 U   05:18:12	22.2	63.8
1874	 03:07:18	2024/2/6	 U   05:18:18	22.2	63.8
1875	 03:07:24	2024/2/6	 U   05:18:24	22.2	63.8
1876	 03:07:30	2024/2/6	 U   05:18:30	22.2	63.7
1877	 03:07:36	2024/2/6	 U   05:18:36	22.2	63.8
1878	 03:07:42	2024/2/6	 U   05:18:42	22.2	63.8
1879	 03:07:48	2024/2/6	 U   05:18:48	22.2	63.9
1880	 03:07:54	2024/2/6	 U   05:18:54	22.2	63.9
1881	 03:08:00	2024/2/6	 U   05:19:00	22.1	63.8
1882	 03:08:06	2024/2/6	 U   05:19:06	22.1	63.8
1883	 03:08:12	2024/2/6	 U   05:19:12	22.1	63.8
1884	 03:08:18	2024/2/6	 U   05:19:18	22.1	63.7
1885	 03:08:24	2024/2/6	 U   05:19:24	22.1	63.6
1886	 03:08:30	2024/2/6	 U   05:19:30	22.1	63.7
1887	 03:08:36	2024/2/6	 U   05:19:36	22.1	63.7
1888	 03:08:42	2024/2/6	 U   05:19:42	22.1	63.6
1889	 03:08:48	2024/2/6	 U   05:19:48	22.1	63.7
1890	 03:08:54	2024/2/6	 U   05:19:54	22.1	63.7
1891	 03:09:00	2024/2/6	 U   05:20:00	22.1	63.7
1892	 03:09:06	2024/2/6	 U   05:20:06	22.1	63.7
1893	 03:09:12	2024/2/6	 U   05:20:12	22.1	63.7
1894	 03:09:18	2024/2/6	 U   05:20:18	22.1	63.7
